Study,ID,Hash,Position,Query_ID,Query,URL,Main,Search Engine,Speed,check canonical,check description,check external links,check h1,check https,check internal links,check kw_count,check kw_density,check kw_in_description-og-name,check kw_in_description-og-property,check kw_in_href,check kw_in_link-text,check kw_in_meta-content,check kw_in_meta-description,check kw_in_meta-og,check kw_in_meta-properties,check kw_in_source,check kw_in_title,check kw_in_title-meta,check kw_in_title-og,check kw_in_url,check nofollow,check og,check sitemap,check title,check title_h1_identical,check title_h1_match,check url_length,check viewport,check word_count,check wordpress,micros,micros counter,robots_txt,source ads,source company,source known,source news,source not optimized,source search engine,source shop,source top,tools ads,tools ads count,tools analytics,tools analytics count,tools caching,tools caching count,tools content,tools content count,tools seo,tools seo count,tools social,tools social count,decision_tree,rules
82,23112,c0c4c13c60e534624522c8806790839a,21,337,"merkel","https://www.merkel-krane.de/","https://www.merkel-krane.de/","Google",3.339,1,1,8,1,1,25,8,30.769,0,1,3,1,6,1,1,0,8,1,0,1,1,0,1,0,1,0,1,16,1,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,optimized,probably_optimized
82,23187,c0ffef955c24d276177fe3d9a9550ead,96,337,"merkel","https://www.shz.de/orte/","https://www.shz.de/","Google",1.868,1,1,27,1,1,232,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,12,1,85,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,optimized,optimized
82,23174,c4a9934feba45810c6e1ea6d8cf86421,83,337,"merkel","http://www.wellcome-online.de/","http://www.wellcome-online.de/","Google",1.012,1,1,7,1,0,81,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,19,1,116,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,optimized,probably_optimized
82,23161,c614b884ee7db04d5361d843ecaeb15f,70,337,"merkel","https://www.northdata.de/Merkel+%26+Schmidt+GmbH+Ahrensburg/Amtsgericht+L%C3%BCbeck+HRB+19269+HL","https://www.northdata.de/","Google",3.153,1,1,0,1,1,0,7,10.937,0,1,6,2,4,1,1,0,15,3,0,1,1,0,1,0,1,0,0,85,1,64,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,optimized,probably_optimized
82,23183,cc6df6afc0d148198059e18934c2c916,92,337,"merkel","https://www.muensterschezeitung.de/nachrichten/politik/karlsruhe-hinterfragt-merkel-aeusserungen-zur-thueringen-wahl-2129728","https://www.muensterschezeitung.de/","Google",0.723,1,1,37,1,1,98,1,8.333,0,0,3,0,4,0,0,0,9,1,1,1,1,6,1,0,1,0,0,112,1,12,0,0,0,1,0,0,0,1,0,0,0,1,0,0,Google Tag Manager,1,0,0,0,0,0,0,0,0,optimized,optimized
82,23139,ccdbc39a877c96c5fd3a3c72dbd96388,48,337,"merkel","https://www.hanser-literaturverlage.de/buch/angela-merkel-ist-hitlers-tochter-im-land-der-verschwoerungstheorien/978-3-446-26028-3/","https://www.hanser-literaturverlage.de/","Google",2.307,0,1,4,1,1,112,1,0.694,0,0,2,0,0,0,0,0,4,1,0,0,1,0,1,0,1,0,2,119,1,144,0,0,0,1,0,0,0,0,0,0,0,0,Google Ads,1,Google Tag Manager###Etracker###Global Site Tag,3,0,0,0,0,0,0,0,0,optimized,probably_optimized
82,23168,d10cf9458991937ebba5e830ea2cb9ad,77,337,"merkel","https://www.lto.de/recht/hintergruende/h/bverfg-2bve420-2bve520-aeusserungsbefugnis-bundeskanzlerin-merkel-afd-thueringen-wahl/","https://www.lto.de/","Google",0.9990000000000001,1,1,18,1,1,41,2,1.063,0,0,4,0,2,0,0,0,13,1,0,1,1,1,1,0,1,0,0,115,1,188,0,0,0,1,0,0,0,1,0,0,0,0,0,0,Google Tag Manager,1,0,0,0,0,0,0,0,0,optimized,optimized
82,23185,d7f081df504349e4590dc74aa51a573c,94,337,"merkel","https://www.stadtwerke-ahrensburg.de/de/Kopfnavigation/Netze/Gasnetz/JN277-14-Datenblatt-GasNetz.pdf","https://www.stadtwerke-ahrensburg.de/","Google",0.643,0,0,0,0,1,4,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,88,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,optimized,probably_not_optimized
82,23135,d89c9600b5b09c250b6a5cbfc21b894c,44,337,"merkel","https://www.hawk.de/de/hochschule/organisation-und-personen/personenverzeichnis/hubert-merkel","https://www.hawk.de/","Google",3.029,1,1,6,0,1,52,1,4.0,0,0,8,1,3,1,0,0,5,1,0,1,1,0,1,0,1,0,0,81,1,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,optimized,probably_optimized
82,23182,da3448453789fe8f515bbde9eeee994f,91,337,"merkel","https://www.land.nrw/de/termin/bundeskanzlerin-angela-merkel-und-ministerpraesident-armin-laschet-bad-muenstereifel","https://www.land.nrw/","Google",0.6859999999999999,1,1,69,1,1,227,3,1.027,0,0,3,1,1,1,0,0,5,1,0,0,1,2,0,1,1,0,4,103,1,292,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,optimized,probably_optimized
82,23094,dc902575838171663ec57da6564fdbe3,3,337,"merkel","https://www.bundeskanzlerin.de/bkin-de/angela-merkel","https://www.bundeskanzlerin.de/","Google",1.0959999999999999,1,0,13,1,1,85,9,37.5,0,0,16,3,2,0,0,0,8,1,0,1,1,0,1,0,1,0,4,40,1,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,optimized,probably_not_optimized
82,23111,dec698ac570ea593ee0665258abe044c,20,337,"merkel","http://www.stickereimerkel.de/","http://www.stickereimerkel.de/","Google",2.96,0,0,1,0,0,75,22,52.38,0,0,1,0,0,0,0,0,3,1,0,0,1,4,0,0,1,0,0,19,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,probably_optimized,probably_not_optimized
82,23189,dfa91cec4862916e16967a8aa93f8795,98,337,"merkel","https://www.deutschepost.de/de/s/standorte.html","https://www.deutschepost.de/","Google",0.613,0,1,9,0,1,9,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,35,1,3,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,optimized,optimized
82,23101,e4ec42ded3b30f92f11362223ccdd714,10,337,"merkel","https://www.mdr.de/nachrichten/deutschland/merkel-wahl-kemmerich-bundesverfassungsgericht-100.html","https://www.mdr.de/","Google",2.542,1,1,3,1,1,114,14,4.416,0,1,9,3,7,1,1,0,14,1,0,1,1,0,1,1,1,0,0,86,1,317,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,optimized,optimized
82,23169,e6e1cf0014596b6438393a0a4fd626fd,78,337,"merkel","https://www.ndr.de/nachrichten/info/","https://www.ndr.de/","Google",0.536,1,1,11,1,1,190,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,24,1,359,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,optimized,optimized
82,23147,e7fb4b94b7202bfda27238ab19d8667b,56,337,"merkel","https://www.fr.de/panorama/angela-merkel-bundespressekonferenz-berlin-fragen-medien-bundeskanzlerin-live-zr-90876419.html","https://www.fr.de/","Google",1.335,1,1,16,1,1,122,6,16.216,0,1,16,2,6,1,1,0,24,1,0,1,1,20,1,0,1,0,0,109,1,37,0,0,0,1,0,0,1,1,0,0,0,1,0,0,Google Tag Manager,1,0,0,0,0,0,0,0,0,optimized,optimized
82,23129,f60e49cc22760b4f25fd0acb6e6466da,38,337,"merkel","https://www.dw.com/de/angela-merkel/t-17268299","https://www.dw.com/","Google",1.242,1,1,9,1,1,242,2,1.324,0,1,15,0,6,1,1,0,27,1,0,1,1,11,1,1,1,0,1,34,1,151,0,0,0,1,0,0,1,1,0,0,0,1,0,0,Google Tag Manager,1,0,0,0,0,0,0,0,0,optimized,optimized
82,23098,f8982419f55d2407b5fd512ca8955d3e,7,337,"merkel","https://www.focus.de/politik/deutschland/analyse-von-ulrich-reitz-afd-schleift-merkel-vor-gericht-und-spaltet-weiter-munter-das-buergerliche-lager_id_13518441.html","https://www.focus.de/","Google",17.928,1,1,105,1,1,489,9,2.2,0,1,12,2,9,1,1,0,28,1,0,1,1,42,1,1,1,0,1,151,1,409,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,optimized,optimized
82,23103,f8a78482a61a7b70129a18121c9f6a9d,12,337,"merkel","https://www.augsburger-allgemeine.de/personen/angela-merkel","https://www.augsburger-allgemeine.de/","Google",2.509,1,1,38,1,1,134,1,2.083,0,1,12,1,4,1,1,0,27,1,0,1,1,0,1,1,1,0,0,47,1,48,0,0,0,1,0,0,1,1,0,0,0,1,0,0,Google Tag Manager,1,0,0,0,0,0,0,0,0,optimized,optimized
82,23146,f9b854d39d6495d8107487495373b39a,55,337,"merkel","https://www.derwesten.de/politik/angela-merkel-kanzlerin-cdu-blazer-rtl-bundeskanzlerin-bundestagswahl-id232766853.html","https://www.derwesten.de/","Google",0.875,1,1,25,1,1,126,9,5.232,0,1,3,6,9,1,1,0,34,1,0,1,1,0,1,0,1,0,0,107,1,172,0,0,0,1,0,0,0,1,0,0,0,1,0,0,Google Tag Manager,1,0,0,0,0,0,0,0,0,optimized,optimized
82,23179,faba0a681b5af9aa5d40caf96a87d8cf,88,337,"merkel","https://rp-online.de/politik/deutschland/angela-merkel-afd-verklagt-bundeskanzlerin-in-karlsruhe_aid-61699815","https://rp-online.de/","Google",2.79,1,1,41,1,1,273,3,2.38,0,0,5,1,7,0,0,0,20,1,0,1,1,8,1,0,1,0,1,101,1,126,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,optimized,optimized
82,23171,fcc59a220030ca4f1221e2fa0b3750b6,80,337,"merkel","https://www.badische-zeitung.de/merkel-stellt-sich-fragen-der-hauptstadt-journalisten--203561095.html","https://www.badische-zeitung.de/","Google",30.354,1,1,4,1,1,168,2,4.651,0,0,2,0,6,1,0,0,9,1,0,0,1,2,1,0,1,0,2,89,1,43,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,optimized,optimized
83,23317,013f59e351133992cce1f6598aff7b60,59,339,"corona","https://www.malteser-im-norden.de/angebote-und-leistungen/corona-testzentren.html","https://www.malteser-im-norden.de/","Google",3.088,1,0,31,1,1,77,4,5.263,0,0,8,0,0,0,0,0,4,1,0,0,1,1,0,0,1,0,4,69,1,76,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,optimized,probably_not_optimized
83,23263,01bb69fe0afad3f850aaa358323684c8,5,339,"corona","https://www.spiegel.de/wissenschaft/medizin/corona-news-am-donnerstag-titel-corona-news-a-efa9a8af-227f-4a5d-a0b0-e4b44fab5ab7","https://www.spiegel.de/","Google",2.253,0,0,5,0,1,14,1,5.263,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,114,1,19,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,optimized,optimized
83,23411,01f3ae7fc4c60769b1665a19e7d67252,153,339,"corona","https://www.abendblatt.de/","https://www.abendblatt.de/","Google",6.254,1,1,16,1,1,27,4,2.898,0,0,7,0,0,0,0,0,8,0,0,0,0,0,1,0,1,0,0,14,1,138,0,0,0,1,0,0,0,1,0,0,0,1,0,0,Google Tag Manager,1,0,0,0,0,0,0,0,0,optimized,optimized
83,23385,02445b05a464fd9349f7e5343a61d49a,127,339,"corona","https://www.ahrensburger-stadtforum.de/unser-verein/news/","https://www.ahrensburger-stadtforum.de/","Google",2.546,1,0,8,1,1,464,102,7.317,0,0,87,28,0,0,0,0,30,0,0,0,0,0,1,0,1,0,1,45,1,1394,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yoast SEO Plugin,1,0,0,optimized,optimized
83,23401,02d2879aef1f99e4919cb857680f7c07,143,339,"corona","https://www.fennerlabor.de/","https://www.fennerlabor.de/","Google",12.716,1,0,52,1,1,243,12,9.917,0,0,10,4,0,0,0,0,20,0,0,0,0,1,0,0,1,0,12,15,1,121,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,probably_optimized,probably_not_optimized
83,23262,060ec4fda36fc1957fb2bea43f75d584,4,339,"corona","https://www.bundesgesundheitsministerium.de/coronavirus.html","https://www.bundesgesundheitsministerium.de/","Google",5.73,1,1,33,1,1,269,37,13.12,0,1,55,17,8,1,1,0,32,1,0,1,1,0,1,0,1,0,14,48,1,282,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,optimized,probably_optimized
83,23347,07ad36075dc5f9800fa4434e3b3b2c14,89,339,"corona","https://www.luechow-dannenberg.de/home/familie-soziales-gesundheit/corona-virus.aspx","https://www.luechow-dannenberg.de/","Google",7.6979999999999995,0,0,10,1,1,239,7,4.0,0,0,10,1,0,0,0,0,59,1,0,0,1,0,1,1,1,0,4,72,1,175,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Piwik,1,0,0,0,0,0,0,0,0,optimized,probably_not_optimized
83,23294,096915931883cd9761de9fec1ae196ca,36,339,"corona","https://www.bundesfinanzministerium.de/Web/DE/Themen/Schlaglichter/Corona/corona.html","https://www.bundesfinanzministerium.de/","Google",9.439,1,1,17,1,1,237,27,7.5,0,1,39,13,5,1,1,0,33,1,0,1,1,0,1,1,1,0,2,73,1,360,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Piwik,1,0,0,0,0,0,0,0,0,optimized,probably_optimized
83,23399,0f67ae9cb58f05687a0ecb226d02aae3,141,339,"corona","https://www.vhs-ahrensburg.de/","https://www.vhs-ahrensburg.de/","Google",2.491,1,1,5,1,1,127,1,1.02,0,0,1,0,0,0,0,0,1,0,0,0,0,4,0,1,1,0,4,18,1,98,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,optimized,probably_optimized
83,23275,1197fc55973c550bbbfb68aba10551ad,17,339,"corona","https://www.niedersachsen.de/Coronavirus","https://www.niedersachsen.de/","Google",7.627999999999999,1,0,85,0,1,330,88,14.102,0,0,134,26,1,0,0,0,56,1,1,0,1,0,0,1,1,0,0,28,1,624,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Piwik,1,0,0,0,0,0,0,0,0,optimized,probably_not_optimized
83,23464,11ea6216a9e7ff507b3550b4adadd963,206,339,"corona","https://www.kroschke.de/","https://www.kroschke.de/","Google",10.16,1,1,22,1,1,173,2,3.571,0,0,1,1,0,0,0,0,3,0,0,0,0,0,1,1,1,0,2,12,1,56,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Google Tag Manager,1,0,0,0,0,Yoast SEO Plugin,1,0,0,optimized,optimized
83,23360,1210a64d723d077a1d5ce4da09e623af,102,339,"corona","https://www.wolfsburg.de/coronavirus","https://www.wolfsburg.de/","Google",13.52,0,1,114,1,1,778,91,9.362,0,0,146,27,2,1,0,0,133,1,0,0,1,0,0,0,1,0,2,24,1,972,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Google Analytics,1,0,0,0,0,0,0,0,0,optimized,probably_optimized
83,23322,14215d5d8256096c74b03c0be6934e0c,64,339,"corona","https://www.kbv.de/html/corona-report.php","https://www.kbv.de/","Google",3.491,0,0,17,1,1,199,4,4.347,0,0,46,36,2,0,0,0,43,1,0,1,1,0,1,1,1,0,8,29,1,92,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,optimized,probably_not_optimized
83,23269,1950034552c371cfe35b4681326f4fd3,11,339,"corona","https://www.bundesregierung.de/breg-de/themen/corona-warn-app","https://www.bundesregierung.de/","Google",12.102,1,1,27,1,1,158,7,10.606,0,1,69,11,4,1,1,0,58,1,0,1,1,0,1,0,1,0,4,49,1,66,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,optimized,probably_optimized
83,23296,19f06239ff2b6a898b90a7a05636a50c,38,339,"corona","https://www.n-tv.de/panorama/Grossbritannien-lockert-in-die-vierte-Welle-hinein-article22693152.html","https://www.n-tv.de/","Google",59.477,1,1,92,1,1,334,12,7.947,0,1,30,19,5,1,1,0,39,1,0,0,0,0,1,1,1,0,1,88,1,151,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,optimized,optimized
83,23393,1ce4680b7c567a9ef0e4d77652aa8bc9,135,339,"corona","https://www.atsv.de/","https://www.atsv.de/","Google",3.275,0,0,29,1,1,86,10,20.0,0,0,16,5,0,0,0,0,14,0,0,0,0,0,0,0,1,0,4,8,1,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,optimized,probably_not_optimized
83,23270,1da8c77fc507a9c92dbdc3150fa4c1dc,12,339,"corona","https://www.bundesregierung.de/breg-de/themen/coronavirus/corona-bundeslaender-1745198","https://www.bundesregierung.de/","Google",8.805,1,1,30,1,1,129,6,10.0,0,1,40,6,5,1,1,0,17,1,0,1,1,0,1,0,1,0,4,74,1,60,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,optimized,probably_optimized
83,23384,1dc58674eba69686cd47b1b6e85f00af,126,339,"corona","https://www.kreis-paderborn.de/kreis_paderborn/aktuelles/pressemitteilungen/Informationen-zu-Coronaviren.php","https://www.kreis-paderborn.de/","Google",18.244,1,1,40,1,1,236,50,14.45,0,0,89,14,2,1,0,0,175,1,0,0,1,6,0,1,1,0,2,96,1,346,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,optimized,optimized
83,23366,1ec9721e94e81e1a37272a5a9bfb04e0,108,339,"corona","https://www.sr.de/sr/home/nachrichten/politik_wirtschaft/coronaregeln_saarlandmodell_bundesnotbremse_100.html","https://www.sr.de/","Google",5.297999999999999,1,1,12,1,1,104,4,4.597,0,1,6,1,6,1,1,0,10,1,0,1,1,1,1,0,1,0,1,97,1,87,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,optimized,optimized
83,23386,1f00f5bb8764f1b6ac2010972c3ccaef,128,339,"corona","https://www.adler-apotheke.de/","https://www.adler-apotheke.de/","Google",1.558,0,0,1,1,1,15,0,0.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,8,18,1,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,optimized,probably_not_optimized
83,23299,253bc2d25f80b1898cc2146269c6aa0d,41,339,"corona","https://www.land.nrw/corona","https://www.land.nrw/","Google",5.31,1,0,202,1,1,758,400,19.531,0,0,445,239,0,0,0,0,292,1,0,0,1,0,1,1,1,0,4,15,1,2048,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,optimized,probably_not_optimized
83,23358,259bf121a3fddee08ed994f17088ada5,100,339,"corona","https://www.heide-park.de/planen/infos/aktuelle-informationen/","https://www.heide-park.de/","Google",5.905,1,1,16,1,1,188,0,0.0,0,1,0,0,3,1,1,0,3,0,0,0,0,0,1,0,1,0,1,50,1,68,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Google Tag Manager,1,0,0,0,0,0,0,0,0,optimized,probably_optimized
83,23357,25b515a6adfb5ea0ec2308756475bf13,99,339,"corona","https://www.marburg-biedenkopf.de/corona","https://www.marburg-biedenkopf.de/","Google",4.053,0,1,10,1,1,39,5,8.474,0,1,26,0,4,1,1,0,36,1,0,1,1,0,1,1,1,0,1,28,1,59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,optimized,probably_optimized
83,23327,265f22d14d8af8f2380238f944e28896,69,339,"corona","https://www.saechsische.de/coronavirus/coronavirus-sachsen-dresden-lockerungen-schule-deutschland-rki-delta-5176217.html","https://www.saechsische.de/","Google",18.237000000000002,1,1,70,1,1,187,39,10.156,0,0,40,12,2,0,0,0,150,1,0,1,1,0,1,0,1,0,1,108,1,384,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,optimized,optimized
83,23312,266ff4872bcb1bc45514f31a5c532517,54,339,"corona","https://www.zeit.de/politik/ausland/2021-07/corona-weltweit-news-massnahmen-neuinfektionen-impfung-covid-19-live","https://www.zeit.de/","Google",-1626950000.0,1,1,77,1,1,117,20,14.925,0,1,40,3,9,1,1,0,40,1,0,1,1,4,1,0,1,0,0,100,1,134,0,0,0,1,0,0,0,1,0,0,0,1,0,0,Google Tag Manager,1,0,0,0,0,0,0,0,0,optimized,optimized
83,23280,293e2a2c431d14818503e8962b7676da,22,339,"corona","https://www.integrationsbeauftragte.de/ib-de/staatsministerin/corona","https://www.integrationsbeauftragte.de/","Google",9.039,1,1,7,1,1,104,4,9.756,0,0,33,4,2,0,0,0,32,1,0,1,1,0,1,0,1,0,3,56,1,41,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,optimized,probably_optimized
83,23267,2b06cc87d838ce4f30e4a72f380193e4,9,339,"corona","https://www.morgenpost.de/vermischtes/article232765311/corona-biontech-moderna-johnson-nebenwirkung-rki-zahlen-news.html","https://www.morgenpost.de/","Google",2.627,1,1,57,1,1,282,49,11.502,0,1,45,20,10,1,1,0,193,1,0,1,1,0,1,0,1,0,0,108,1,426,0,0,0,1,0,0,0,1,0,0,0,1,0,0,Google Tag Manager,1,0,0,0,0,0,0,0,0,optimized,optimized
83,23467,2ec6d3bea08d3d260bb57b67add83332,209,339,"corona","https://walddoerfer-sv.de/aktuelles/corona-testzentrum-im-walddorfer-sportforum/","https://walddoerfer-sv.de/","Google",3.803,0,1,14,1,1,39,0,0.0,0,1,0,0,4,1,1,0,3,1,0,1,1,0,1,0,1,0,1,72,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,probably_optimized,probably_optimized
83,23462,2fb1ec2906626f4029607ec566a6f04a,204,339,"corona","https://ahrensburg-blog.de/corona-test-ahrensburg/","https://ahrensburg-blog.de/","Google",18.769000000000002,1,1,7,1,1,89,13,6.435,0,1,14,5,5,1,1,0,20,1,0,1,1,4,1,0,1,0,1,42,1,202,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,optimized,probably_optimized
83,23433,33db296a1448fe33dcafa8eca9e81cd3,175,339,"corona","https://corona-schnelltest-kostenlos.de/de/easyapotheke-ahrensburg/","https://corona-schnelltest-kostenlos.de/","Google",30.421999999999997,1,1,13,1,1,42,16,43.243,0,1,28,3,13,1,1,0,11,1,0,1,1,0,1,0,1,0,2,59,1,37,1,0,0,1,0,0,0,0,0,0,0,0,0,0,Google Analytics###Global Site Tag,2,0,0,0,0,Yoast SEO Plugin,1,0,0,optimized,optimized
83,23431,340fb9fe4d0f49904322d95efbceffae,173,339,"corona","https://www.aral.de/","https://www.aral.de/","Google",3.861,1,1,21,0,1,53,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,8,1,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,optimized,probably_optimized
83,23318,352127920262380d7fabcfd0911bff96,60,339,"corona","https://corona.duesseldorf.de/","https://corona.duesseldorf.de/","Google",14.232000000000001,0,1,10,1,1,50,18,41.86,0,1,49,2,11,1,1,0,15,1,1,1,1,0,1,0,1,0,0,22,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Etracker,1,0,0,0,0,0,0,0,0,probably_optimized,probably_optimized
83,23341,36bbfaba4303270fd10398b246fe9b8b,83,339,"corona","https://www.deutsche-rentenversicherung.de/DRV/DE/Home/Corona_Blog/reha_faq.html","https://www.deutsche-rentenversicherung.de/","Google",23.116999999999997,1,1,11,1,1,261,5,3.703,0,1,25,2,8,1,1,0,8,1,1,1,1,3,1,1,1,0,0,68,1,135,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,optimized,probably_optimized
83,23313,37f1b3dfc1270cb2898b851118c8186d,55,339,"corona","https://www.bonn.de/themen-entdecken/gesundheit-verbraucherschutz/coronavirus.php","https://www.bonn.de/","Google",8.029,0,1,16,1,1,87,15,15.957,0,1,41,0,4,1,1,0,69,2,0,1,1,0,1,1,1,0,25,69,1,94,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,optimized,probably_optimized
83,23470,38f77da00de0afd210340bd2e94cb62c,212,339,"corona","https://seuthes.de/","https://seuthes.de/","Google",11.775,1,0,7,1,1,30,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,11,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yoast SEO Plugin,1,0,0,optimized,optimized
83,23451,3cb54cc7578492715782dc66f44c48bc,193,339,"corona","https://www.hessenschau.de/sport/fussball/darmstadt-98/corona-schock-mehrere-spieler-von-darmstadt-98-in-quarantaenecorona-bei-darmstadt-100.html","https://www.hessenschau.de/","Google",17.905,1,1,36,1,1,105,2,6.666,0,1,9,2,8,1,1,0,11,1,0,1,1,0,1,0,1,0,0,134,1,30,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,optimized,optimized
83,23343,3dce4347c7586c7d92edad1d4315e32b,85,339,"corona","https://www.wirtschaft.nrw/coronahilfe","https://www.wirtschaft.nrw/","Google",11.662,1,1,1,1,1,366,9,1.578,0,0,2,7,1,1,0,0,12,1,0,0,1,0,0,1,1,0,6,26,1,570,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,optimized,probably_optimized
83,23469,3fe1a6ef32e2a54ec01c0ea6b0dc4896,211,339,"corona","https://www.supercut.de/","https://www.supercut.de/","Google",16.242,1,1,15,0,1,25,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,12,1,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Google Tag Manager,1,0,0,0,0,0,0,0,0,optimized,probably_optimized
83,23359,40144e2d98ad309a71d05450b9f132d2,101,339,"corona","https://www.darmstadt.de/leben-in-darmstadt/gesundheit/informationen-zum-corona-virus/impfzentrum-darmstadt","https://www.darmstadt.de/","Google",7.38,1,0,2,1,1,33,22,2.001,0,0,27,5,0,0,0,0,9,0,0,0,1,1,0,0,1,0,2,95,1,1099,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,optimized,probably_not_optimized
83,23410,401bd1bf71d1841d96487a2acaa3d424,152,339,"corona","https://www.heinrich-sengelmann-kliniken.de/tagesklinik-ahrensburg/","https://www.heinrich-sengelmann-kliniken.de/","Google",2.6,0,1,3,1,1,111,2,1.886,0,0,2,0,0,0,0,0,9,0,0,0,0,0,0,0,1,0,4,55,1,106,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,optimized,probably_optimized
